 #No_Constraint #No_Constraint #No_Constraint
   #Erot(W)cm-1             #J    #Speed(m/s)
          59.92              2         485.92
         370.24              6        1005.77
          99.08              2         744.81
         210.93              4         359.99
         636.22              6         148.40
         989.75              8         797.28
         336.09              3         411.96
         442.23              5         920.48
         295.12              5         369.99
         294.34              4         355.76
        1170.43              9         315.36
         674.93              8         473.10
         442.32              5         709.57
         602.35              5         282.81
         297.93              5         645.73
         612.86              6         571.99
         459.75              5         567.56
         361.14              5         562.93
         174.40              3         507.00
         318.61              3         214.84
         387.99              5         522.92
          30.63              1         351.98
         679.76              7         415.30
        1361.69             10         800.77
         221.38              4         586.73
         406.44              5         452.15
         862.96              7         325.34
         947.19             10         336.23
         312.64              4         572.02
         264.66              3         562.82
          77.90              2         733.69
          67.53              2         730.02
         136.63              3         246.82
         208.30              4         339.47
         365.02              4         238.17
         270.17              4         839.32
          83.89              2         429.65
         243.74              3         424.65
         445.00              5         560.68
         389.45              5         421.24
         178.52              3         569.85
         228.66              4         311.35
         446.96              4         167.41
         534.23              6         693.00
         394.32              5         359.73
         200.44              4         472.59
         398.05              5         650.90
          62.54              1         232.50
         874.48              5         366.22
         196.94              3         622.98
          75.34              2         249.84
         165.73              2         527.63
          85.08              2         309.54
          24.53              1         782.29
         379.40              5         254.81
         124.51              3         215.63
         862.12              7         445.40
         180.34              4         332.16
         348.99              4         455.66
         266.40              4         249.37
         579.29              7         231.58
          79.78              3         529.46
          82.83              2         292.21
         335.49              5         135.76
         393.16              5         448.74
         411.23              5         794.19
         408.36              5         821.39
         437.53              6         743.90
         209.68              4         594.76
          47.02              1         130.59
         252.42              4         370.47
         653.37              7         770.42
         116.73              3         202.67
         669.20              8         480.01
         430.68              5         399.29
         847.76              7         334.51
          91.12              2         755.05
         674.86              7         656.70
         636.75              6         608.27
         876.75              7         259.35
          86.46              3         683.84
         569.09              6         296.91
         336.80              4         680.77
         674.27              5         401.41
         331.38              4         408.02
         225.78              4         360.11
          26.15              1         310.69
         984.57              8        1098.19
         241.61              3         531.89
        1712.59              9         352.62
         669.07              7         117.84
         205.03              4         452.28
         565.54              7         763.77
         402.32              5         287.12
         333.72              4         705.87
         103.57              2         454.56
         401.89              5        1002.36
         140.30              3         307.53
        1206.49              8         266.43
         118.10              3         526.39
         630.21              5         241.11
         521.35              5         504.93
         216.58              4         188.35
         253.54              5         444.71
         279.10              3         859.80
         203.15              3         313.41
         984.97              9         276.69
         627.29              4         455.92
         302.51              5         591.42
         430.30              7         292.86
         572.15              5         731.81
         331.19              4         327.20
         515.91              7         503.10
         401.14              4         602.65
         436.63              4         896.03
         138.41              3         721.36
         155.30              3         232.72
         565.66              6         539.74
         542.17              6         353.71
        1122.06              5         593.67
         313.44              4         351.35
         276.87              4         673.75
         157.50              3         461.30
         326.72              5         663.86
         196.48              4         259.90
         315.15              5         493.33
         197.64              3         489.94
          69.43              2         760.17
         582.21              6         502.95
         345.96              4         480.38
          31.74              1         130.02
         105.35              3         422.86
          91.62              2        1139.84
          91.66              2         293.34
         185.46              4         589.41
         167.41              2         608.96
         680.76              7         603.25
         167.32              4         821.55
         515.88              6         700.23
         277.17              5         464.77
         109.89              2         150.11
         199.80              3         591.45
         469.84              5         567.00
         675.73              6         511.37
         293.83              5         233.15
          83.52              2         518.26
         517.60              6        1041.91
          60.99              2         439.94
          94.62              2         325.16
          26.92              1         808.64
         492.63              5         541.02
         357.52              5         400.10
         105.85              3         258.16
        1346.63              9         446.84
         122.95              3         459.11
         104.77              2         608.80
         163.29              4         472.62
         179.00              3         931.44
         357.77              5         255.06
          88.88              2         237.26
         162.41              3         689.63
         694.94              7         628.15
          59.38              1         551.56
         325.30              5         560.83
         865.99              7         997.46
         270.73              3         314.67
         323.39              5         870.87
         359.51              4         666.03
         948.62              5         411.91
         125.12              3         233.28
         386.70              5         505.84
         326.86              5         225.07
         165.40              3         359.57
          24.02              1         326.76
         647.03              7          61.05
         251.59              5         291.52
         148.43              2         387.32
         143.32              3         227.31
         164.99              3         312.41
         310.11              5         441.88
          81.47              2         218.87
         180.68              3         747.09
          66.39              2         716.79
         160.47              2         223.69
        1360.56             12         292.99
         248.67              4         728.30
          55.28              1         633.64
         545.02              7         254.39
          76.33              2         198.06
         511.67              7         747.99
         215.16              4         544.55
         233.08              3         368.33
         873.65              5         494.61
          27.01              1         799.98
          51.94              2         699.65
         200.45              3         240.93
         150.62              2         281.05
         317.65              4         241.91
        1297.37              8         223.33
         138.35              3         286.17
         154.01              2         227.19
          50.29              2         235.28
          28.95              1         759.44
          70.70              2         331.60
         206.54              3         381.40
         121.95              3         298.19
         240.44              4         785.15
         285.87              4         387.58
         294.42              3         375.58
         443.80              4         398.53
         275.17              3         280.98
          56.68              2         485.58
        1030.32              9        1013.69
         988.54              7         501.28
         390.32              6         727.07
         461.04              5         864.61
         199.87              4         265.58
         271.06              4         202.25
        1020.60              8         835.75
         482.52              5         470.07
         426.17              5         313.98
          26.19              1         433.70
         180.30              4         323.43
         285.51              3        1303.74
         371.95              5         462.00
         547.12              6         764.94
         106.36              3         298.16
          56.78              2         142.75
         317.04              4         454.87
         647.21              8         248.99
         525.80              5         519.89
         288.69              4         532.49
         439.07              4         930.51
         116.98              3         456.25
          61.97              1         733.10
         211.71              3         566.84
         969.11              6         416.80
          41.77              1         350.16
         466.93              5         694.72
         242.78              4         932.47
         229.79              4         616.26
         595.00              6         209.35
          68.68              1         484.82
         153.18              3         706.08
         550.49              5         454.25
         148.34              3         520.13
         156.83              3         480.08
         283.60              5         382.97
         841.17              8         359.97
         233.23              4         858.76
          79.93              2         449.21
         366.78              4         621.96
         266.16              3         177.63
        1069.47              7         349.93
         719.28              8         323.86
         305.09              4         796.62
         299.18              4         528.74
         171.47              2         353.61
         410.16              6         688.99
          25.76              1         810.89
         134.87              2         276.29
         766.79              7         594.30
         797.96              7         472.49
         204.85              3         227.82
         208.98              3        1230.81
         139.00              2         225.84
         142.13              3         449.79
         418.58              6         770.90
         318.53              5         481.14
         136.05              2         927.53
         218.37              3         827.27
        1000.37              9         199.27
         666.76              6         687.81
         182.82              3        1024.39
          95.00              2         454.45
        1499.91             10         290.69
         416.56              5         337.92
         523.79              6         460.86
         329.43              4         507.77
         277.71              4         553.49
         488.60              4         729.82
         527.64              6         320.96
         620.23              5         676.31
         348.50              4         810.61
         412.58              5         341.24
         751.36              6         543.01
         141.74              3         589.97
        1327.68             10         388.86
         663.58              6         351.28
         157.27              3         192.64
         150.39              3         179.45
          50.10              2         265.12
         126.47              3         232.42
         315.38              4         247.49
         201.49              3         500.30
         241.26              4         369.03
         364.84              3         418.46
         290.38              4         312.34
         175.43              3         624.17
         249.69              3         341.05
         831.00              8         683.64
         195.83              3         377.53
         160.31              3         520.63
         243.35              4         704.48
         298.91              5         419.69
         142.43              2         565.47
         396.08              5         431.32
         489.99              7         451.93
          98.52              2         230.63
          18.43              1         346.50
         938.56              9         881.44
          60.88              2         928.90
         150.28              3         161.72
         328.12              3         345.89
         289.12              4         724.00
          80.98              2         737.03
         210.32              4         238.61
         154.26              4         441.40
         163.97              2         743.30
         300.41              4         698.07
         277.30              4         619.10
         345.64              4         725.81
        1173.51              9         889.98
         104.47              2         485.88
          66.36              2         959.26
          71.78              2        1064.03
          67.06              2         603.25
         286.85              5         277.55
         280.55              4         422.33
        1435.50              8         671.27
         416.68              4         356.67
         401.17              5         800.45
         807.91              7         459.27
          21.61              1         511.31
         748.61              6         575.90
         403.10              5         526.17
         850.21              8         238.34
         376.90              5         241.10
         631.46              6         493.93
        1381.22              7         469.96
         113.06              1         600.87
         293.35              5         261.06
         867.08              7         295.31
         407.32              5        1018.76
         173.54              3         210.40
         655.42              6         376.33
          90.40              2         631.45
         401.29              5         261.29
        1114.29              9         250.90
         155.42              3         890.48
         388.31              5         717.06
          55.22              1         541.50
         360.60              4         677.28
         286.78              4         528.34
          69.75              2         475.11
         166.37              3         546.21
        1013.13             10         956.90
         960.70              7         584.06
         591.24              5         550.24
        1206.43             10         467.54
         122.93              3         806.86
         930.92              8         365.80
         298.85              4         369.22
         852.88              7         567.95
          59.73              1         824.02
         675.10              5         314.89
         392.83              4         475.23
         193.04              3         285.98
         155.10              3        1241.54
         428.24              6         252.14
           5.87              0         603.79
         206.90              3         464.55
         821.50              6         513.79
         160.60              3         855.89
         418.81              5         635.41
         569.46              6         441.72
         367.84              5         415.00
         310.19              3        1157.03
         461.90              6         312.66
         125.83              2         513.73
         362.58              5         369.52
         952.34              8         716.63
         271.10              4         488.87
         189.06              3         140.72
         206.02              4         424.89
         542.37              5         329.66
         582.32              7         229.38
        1186.88             11         466.89
         160.76              2         176.00
          37.22              2         469.25
         487.33              6         548.49
         369.23              5         507.48
          64.25              2         944.46
         757.27              4         543.25
         116.39              2         502.55
         535.09              6         880.34
         149.35              3         170.05
         358.69              4         205.10
         664.44              5         726.69
         108.18              3         575.38
         150.49              3         779.37
         407.20              5         427.69
          58.28              2         404.37
         367.14              5         753.26
         483.76              6         138.71
         697.57              6         650.11
          54.34              2         547.94
          57.75              1         740.37
          63.52              2         675.48
         120.10              2         363.46
          69.46              2         182.31
         189.35              4        1107.08
         344.69              5         652.62
         502.96              6         492.80
        1079.35             10         572.03
         105.75              2         224.12
          45.16              2         543.60
         206.45              3         170.00
        1024.35              7         305.78
         136.07              3         577.87
         435.60              7         632.98
         330.82              4         500.31
         461.39              5         660.47
         450.77              4         386.75
         475.47              5         682.33
         388.25              5         602.63
         851.37              6         338.51
         243.92              3         676.34
         198.45              3         442.99
          20.09              1         509.29
         192.34              3         325.90
         373.37              5         490.60
          32.45              1         612.66
         116.52              3         384.54
         174.97              3         368.67
         106.32              2         557.59
        1640.41              9         193.34
         459.09              5         575.54
         347.22              5         658.33
         949.27              9         371.21
         481.73              5         734.59
         117.90              3         563.00
          55.75              2         766.68
         597.77              7         472.55
         209.38              4         817.31
         402.12              6         454.78
         255.30              3         774.01
         204.54              3         627.76
        1126.84              6         529.58
         352.57              5         329.25
         181.65              3         455.15
          76.03              3         221.39
         626.36              8         354.13
         187.48              3         822.83
         107.54              2         144.63
         441.05              6         472.81
         268.11              5         342.76
         309.36              5         325.55
         342.48              5         469.36
         411.12              6         270.45
         272.01              4         600.20
         126.36              2         236.54
         634.54              6         702.03
         641.45              6         298.03
         548.76              6         589.04
         711.51              7         584.00
         161.70              3         468.69
         196.74              3         158.56
         292.63              5         293.19
         319.36              4         185.26
         630.64              6         304.89
         313.72              5         496.26
         125.66              2         624.97
         110.46              3         471.91
         310.53              4         566.81
         749.47              6         847.17
         330.09              5         637.21
         131.09              3         448.59
         136.29              2         730.79
         566.28              7         318.86
         731.70              8         256.89
        1681.36             11         342.60
         183.24              2         645.75
         376.77              6         421.07
        1353.56              6         389.22
         243.04              4         488.96
         390.34              5         339.81
         422.04              4         385.28
         278.41              3         547.34
          48.73              1         428.22
         226.50              2         503.11
          64.37              2         552.86
         256.62              3         583.23
         128.84              2         505.20
         207.48              4         467.09
         251.31              4         518.40
         248.45              4         439.70
         457.97              5         379.37
         165.26              2         378.20
         152.17              2         537.23
         357.06              3         736.13
         296.32              5         514.27
          90.53              2         512.46
         166.18              4         288.70
         360.42              5         414.73
         338.92              4         377.27
         739.19              7         485.71
         146.35              3         539.00
         107.94              3         378.20
         191.36              4         278.91
          76.85              1         532.95
        1991.71             10         359.50
          78.51              2         736.00
         288.14              3         335.03
         323.50              6         536.75
         234.55              3         342.42
         732.20              8         154.77
         243.42              4         545.59
          22.69              1         265.16
         123.91              3         488.15
         754.16              7         513.22
         138.53              3         543.58
        1034.11              7         325.00
         432.31              6        1173.07
          65.83              2         697.97
          39.19              1         477.19
         358.17              6         354.23
        1027.65              8         481.50
         191.63              2         233.47
         394.44              3         378.96
         741.02              7         471.22
          21.72              1         314.04
          25.27              1         253.00
         664.67              5         414.42
         264.91              4         457.57
         231.40              4         800.10
         554.68              6         343.27
         354.24              4         686.57
         690.22              6         587.74
         443.30              6         550.85
         882.77              8         670.10
         479.63              6         495.12
         401.31              5         272.36
         106.68              2         328.19
         430.73              6         206.13
         124.10              2         976.13
        1769.11              5         439.26
         939.24              8         557.88
         158.32              3         465.44
          78.12              1         433.31
         269.20              3         509.23
         446.14              5         191.74
         469.06              4         258.36
         184.55              3         212.44
          78.00              2         590.97
         535.72              6         297.37
         443.14              5         327.74
         362.00              5         605.61
         875.13              7         565.64
         569.12              6         418.44
         775.99              7         599.13
          62.42              1         277.72
         254.36              5         244.15
         542.10              6         656.87
         611.45              5         334.26
          52.84              1         591.61
         443.54              6         330.09
         198.01              4         842.64
         235.12              3         320.56
         242.07              4         457.50
         281.72              4         625.97
         557.82              5         479.05
        1003.79              9         379.98
         181.94              2         628.95
         328.81              3         358.80
         758.72              7         398.15
         500.33              6         681.00
         466.83              5         625.10
         296.69              5         429.42
         575.58              5         592.41
         444.38              7         396.86
         786.40              7         371.84
         106.74              2         618.13
         349.32              4         425.47
         410.50              4         464.57
         295.46              4         526.37
          81.32              2         191.78
         991.59              9         325.20
         381.43              5         250.93
         303.82              5         620.61
         930.24              8         213.19
         409.11              4         931.10
          62.15              2         300.85
        1027.26             10         199.38
          10.13              1         856.37
         393.29              4         993.95
          65.47              2         535.34
         546.62              6         497.78
         151.60              3         333.87
         486.75              6         860.50
         752.97              7         679.99
         301.57              5         357.19
         150.81              3        1093.90
         148.85              2         184.50
         208.40              4         181.66
         219.57              4         655.55
         103.41              2         324.39
         885.82              9         495.01
         177.22              3         247.25
         121.95              2         571.15
         179.42              3         782.72
         500.94              5         483.76
         163.15              3         911.87
         251.56              4         588.33
         274.78              3         208.13
         679.58              8         411.54
         481.02              6         932.14
        1181.82             10         663.60
        1815.52             10         172.17
          15.99              1         626.58
         495.52              5         753.17
         318.73              4         557.16
         712.42              5         402.39
         395.22              6         578.47
         629.70              6         509.49
         282.58              5         206.18
         797.50              6         653.86
         510.63              5         469.64
          77.71              2         811.50
         844.64              8         785.63
         705.35              6         535.11
          94.72              3         282.41
         546.86              7         847.60
          22.15              1         309.38
         261.81              4         170.55
         473.34              5         682.65
         556.12              7         243.27
        1017.52              8         532.42
         629.95              7         795.94
         173.29              3         379.75
         102.78              2         660.53
         100.63              2         341.07
         334.51              5        1061.42
         324.15              6         661.44
         231.72              4         753.61
         358.05              4         329.23
         337.61              4         471.64
         679.12              5         476.05
         169.91              3         572.96
         430.54              5         220.04
         232.54              4          50.68
         737.85              7         460.54
         170.00              3         274.99
          55.28              2         584.77
         298.31              5         452.46
         106.34              2         500.29
         600.74              5         325.72
         328.66              4         451.59
         120.39              2         458.65
         169.82              3         370.21
         118.15              2         426.70
         409.15              6         988.46
          70.90              2         909.29
         169.79              3         433.73
         383.41              5         479.32
         186.31              3         246.41
         839.87              8         428.43
         236.38              4         290.28
         652.77              6         693.07
         187.75              2         631.85
         457.73              4         314.93
          42.42              2         176.17
         215.31              3         478.82
         163.54              3         394.49
         380.52              6         541.09
          71.14              2         392.77
         135.19              3         675.58
         542.37              4         525.94
         266.01              3         514.93
         183.48              3         216.60
         132.55              2         632.23
         201.54              3         453.25
         225.84              3         557.68
         559.30              6         295.41
         248.80              3         446.63
         173.62              4         546.19
         269.52              4         540.91
         136.51              3         703.32
         351.12              4         936.97
         358.39              4         927.37
         594.53              5         276.76
         110.67              3         570.90
         283.19              4         441.64
         154.30              3         485.50
          46.33              1         490.52
        1095.59              7         170.97
         368.63              3         932.99
         510.77              6         158.69
        1340.27              8         895.60
          46.08              2         548.37
         136.72              2         452.30
         748.56              5         492.91
         140.44              3         832.16
         503.48              6         557.55
         584.77              5         569.40
        1272.97              8         498.59
         306.44              4         781.49
         193.16              3         631.42
         260.98              4         282.98
         371.08              5         872.72
         427.81              5         672.60
         354.48              6         841.33
         126.19              3         656.46
          49.62              1         316.34
         313.40              4         558.19
         255.97              5         523.02
         352.97              4         506.56
          68.23              1         838.84
         155.43              3         699.62
          49.72              2         459.01
         177.30              3         616.17
         182.41              3         617.22
        1372.01             11         755.07
         235.50              3         990.46
         801.41              6         660.02
         526.78              5         609.25
         255.98              5         355.84
         590.88              5         334.37
         202.22              4         245.99
         506.98              5         485.49
         290.35              4         556.40
         144.96              4         381.00
         487.28              5         303.82
         110.98              2         229.83
          69.27              2         177.81
         164.58              3         999.08
         271.18              5         326.37
         151.88              3         288.06
         324.02              4         690.10
         360.78              5         587.66
         272.34              5         488.44
         283.20              3         665.21
         576.12              6         845.27
         303.26              4         373.84
         186.62              4         666.43
          40.61              1         257.69
         890.37              5         360.18
          46.51              2         160.97
          68.70              2         441.88
         670.02              8         316.64
         463.90              7         579.84
         509.79              5         648.33
         651.19              7         427.32
         656.16              5         747.94
         852.80              6         485.90
         226.76              3         407.12
         737.03              7         145.65
         385.74              6         672.93
         334.17              5         511.58
         187.53              3         287.42
         355.63              4         268.94
         299.74              4         562.73
         119.43              3         757.41
         108.09              2         365.62
        1180.08              9         166.20
         971.48              7         479.17
         581.33              5         331.58
         397.14              4         533.60
          92.51              2         472.94
         423.64              5         544.21
         227.94              4         512.48
         406.00              5         656.23
         304.01              5         767.04
         192.62              3          57.57
         636.46              6         479.11
         220.28              3         215.97
         308.29              5         719.18
         567.60              8         626.61
         407.54              5         859.46
         449.57              5         744.86
         191.42              3         376.83
         233.91              4         480.42
         292.41              4         546.24
         517.53              6         334.75
         195.83              4         912.51
         255.92              3         402.37
         544.52              5         544.68
          15.03              1         500.21
          94.29              3         483.36
         581.24              6         677.24
         182.84              3         339.74
         202.40              3         189.12
         263.34              4        1059.35
          94.69              3         219.51
         907.05              8         735.89
          43.77              2         426.38
         244.45              4         402.16
         125.72              3         492.70
         411.69              5          99.84
         373.03              5         479.66
          63.51              2         469.93
         442.34              6         528.51
         112.36              2         403.83
         276.34              3         791.13
         287.26              4         365.31
         330.15              5         931.64
          74.76              2         415.51
           8.15              0         555.14
         384.46              4         529.28
         749.80              6         639.23
         116.98              3         378.05
         165.44              2         162.44
         568.90              7         279.60
         329.39              5         350.24
         401.77              4         431.37
         682.99              8         275.50
         285.59              4         570.40
         320.62              5         387.19
         234.74              3         509.47
         731.68              8         528.44
         305.42              3         899.93
         853.44              8         191.39
         123.73              2         453.25
        1983.88             10         529.83
          90.23              2         611.33
         388.21              5         535.08
         414.05              5         320.83
         582.75              6         484.45
         578.67              6         503.94
          68.64              2         398.21
          87.57              2         441.94
         380.58              3         461.43
          81.61              2         252.16
         854.01              7         708.77
         382.52              6         704.63
         300.66              4         288.48
          67.43              1         408.94
         455.00              6        1002.47
          55.20              1         389.06
         269.22              5         972.54
         265.35              2         397.83
         506.77              5         421.46
         162.81              3         313.83
        1039.84              7         220.84
           6.52              0         254.75
          32.13              1         465.03
        1181.61              8         293.84
         361.89              4         702.39
         239.81              3         591.20
         639.82              8         293.55
         107.12              2         279.75
         317.24              4         381.15
         411.57              5         555.15
         202.57              3         468.90
           3.58              0         616.97
         651.07              6         254.98
         596.01              6         529.27
         425.56              5         254.13
         474.45              5         654.52
          85.93              2         369.46
         386.71              5         309.46
         611.26              6         158.01
         342.09              6         408.24
        1197.30             10         500.19
         429.15              6         510.78
         506.57              7         171.48
         425.58              6         850.89
         366.73              6         354.20
          37.77              1        1285.83
         300.77              5         557.23
         443.54              5         450.59
         356.73              4         221.13
         227.15              3         518.15
         152.24              2         557.50
         769.31              8         165.26
         402.39              6         538.94
         124.37              2         722.03
         156.79              3         394.06
          75.50              2         315.77
         365.42              5         340.13
         635.56              6         803.58
         254.30              3         831.13
         557.25              5         680.80
         452.88              4         509.60
         792.75              7         358.27
         212.84              3         671.34
         325.06              5         590.11
          71.42              2         451.84
         276.48              3         435.47
         163.98              4         280.20
         379.69              4         568.83
         410.20              4         298.70
          53.80              2        1071.47
          75.29              2         499.08
         568.74              6         234.11
          65.26              2         697.15
          64.74              2         224.63
          53.74              1         272.53
         903.09              7         259.23
         293.61              4         285.79
         288.70              4         556.88
          37.86              1         624.47
         185.59              4         596.56
         168.73              3        1189.23
         223.16              5         560.35
         955.67              7         275.70
          61.50              1         389.28
         593.55              5         677.80
         469.95              5         607.57
         533.60              6         243.58
         411.86              6         601.01
        1015.64             11         457.92
         187.71              3         278.46
          72.84              2         366.49
        1046.27              9         259.32
         619.59              6         457.67
         234.30              4         707.66
          78.20              2         293.55
         262.58              4         557.34
         422.76              6         376.12
         317.27              5         617.94
        1025.76              9         155.16
          73.63              2         440.92
         454.15              4         643.79
         154.48              3          59.11
         213.27              4         861.45
         509.94              5         785.43
         398.86              4         389.87
         205.16              3         446.80
         854.31              7         375.52
         774.54              7         471.15
         335.00              5         408.59
         603.99              6         435.33
         883.53              7         386.11
         160.14              4         457.77
        1121.43              7         736.95
         293.97              5         132.09
         242.08              3         397.36
         112.47              2         203.10
          34.62              2         436.90
         505.68              6         311.26
          69.63              2         418.40
         247.38              4         140.10
         527.45              6         691.71
         176.09              3         565.85
         135.41              3         320.72
         638.58              6         238.35
          49.75              2         632.35
         424.45              6         342.91
         117.15              3         748.25
         271.36              5         899.06
         221.24              4         694.35
         207.78              3         348.32
         624.29              4         500.09
         487.27              6         524.99
         379.03              4         775.92
         246.59              3         590.94
         245.81              4         466.91
         920.70              8         435.33
         418.67              4         683.44
         466.92              5         239.40
         231.11              4        1118.26
         983.50              5         601.34
         405.46              5         639.82
         714.87              6         782.91
         695.30              8         620.41
         442.63              6         171.20
         445.58              7         390.15
         399.33              5         595.91
         318.18              6         352.83
         141.51              2         383.42
          61.67              1         148.48
         291.23              5         398.14
          88.72              2         653.97
         199.29              2         479.05
         167.12              3         264.77
         287.52              4         473.44
         380.75              5         550.51
         346.08              5         530.08
