 #No_Constraint #No_Constraint #No_Constraint
   #Erot(W)cm-1             #J    #Speed(m/s)
         169.80              3         423.40
         369.52              3         769.30
         794.12              6         479.38
         219.33              3         372.81
         218.73              3         696.12
         375.04              4         605.17
         602.86              8         255.43
         456.66              6         499.15
         344.11              5         496.61
         165.29              3         639.43
         309.47              5         263.27
         343.10              4         539.03
         188.28              2         257.34
          84.85              2         602.02
         120.93              3         304.80
         159.23              3         352.54
         246.85              4         471.93
          26.90              1         406.90
         660.20              5         630.17
         654.44              7         365.79
         891.99              6         550.35
         173.15              4         245.19
         949.91              8         234.18
        1048.66             10         599.12
         167.29              3         373.24
         184.16              3         393.85
         118.97              3         633.39
         352.44              4         313.58
         740.53              9         433.16
         633.98              6         316.32
         297.56              4         289.67
         325.87              4         659.39
         236.55              4         500.16
         278.93              4         318.18
         802.05              7         546.33
         158.58              3         604.32
         386.16              5         334.41
         876.29              9         610.47
         501.09              6         754.73
         635.17              5         685.12
         723.46              8        1100.23
        1063.30             10         405.92
         275.10              4         716.88
         284.66              3         561.15
         180.11              3         462.60
         627.60              7         175.27
         116.29              2         913.52
         734.58              8         490.58
         272.38              5         294.19
        1076.39              8         261.49
         149.08              3         495.41
          24.00              1         128.80
         124.62              2         510.09
         163.80              3         212.54
         508.94              5         335.73
         445.60              7         620.42
         759.45              8         635.09
         255.86              3         780.56
         668.55              6         530.65
          81.65              2         408.08
          96.92              2         239.90
         399.91              5         325.37
         348.69              4         476.03
         319.39              5         645.71
         190.82              3         238.62
           7.97              0         587.46
          47.15              2         719.92
         277.91              4         536.10
         722.87              8         428.97
         522.00              5         328.52
         334.32              3         429.48
         445.68              5         420.21
         214.88              4         279.03
        1029.21              6         333.14
         336.91              4         345.28
         222.24              3         448.22
         667.05              7         454.20
         325.80              3         723.05
        1201.51             10         516.23
        1273.91              9         254.13
         340.99              6         306.56
         858.90              8        1127.70
          43.41              2        1003.26
         431.28              4         480.28
           7.50              0         619.79
         255.34              4         668.08
        1266.97             11         471.87
          84.62              2         268.48
         195.96              2         405.52
         389.93              4         490.68
         287.95              4         554.48
          67.55              2         354.70
          57.33              1         900.34
         383.43              4         621.86
         221.33              4         580.77
         214.68              3         534.86
          44.67              1         321.05
         638.97              5         124.45
         753.41              8         641.36
         416.42              4         800.50
          77.93              2         679.13
          89.78              1         865.21
         476.26              5         482.06
        1251.23             10         292.43
          41.78              1         550.48
         636.78              8         362.05
         451.18              5         763.77
         173.56              3         786.63
         393.25              4         235.40
        1151.71              9         469.97
         339.64              6         352.46
         336.65              5         445.24
         102.40              3         375.75
         253.38              4         469.39
         435.03              4         268.61
         144.40              3         577.81
         593.23              6         333.68
          35.30              1         557.82
         335.77              4         527.21
         274.89              4         401.89
         178.67              3         601.69
          80.05              2         586.58
         167.17              3         712.70
         281.60              5         321.35
        1220.45              6         222.77
         668.78              6         449.63
         220.23              4         494.06
         262.12              3         421.80
         832.60              7         380.21
         352.29              4         580.02
         238.04              3         364.92
         275.34              4         732.48
         513.61              6         539.46
        1134.97             10         794.54
         487.42              5         246.89
          37.12              1         593.30
         790.07              7         422.69
         103.52              2         546.11
         601.54              5         416.00
         258.30              4         209.81
         245.30              4         266.57
        1252.33              8         358.86
         461.92              7         664.42
         490.20              4         589.39
         942.66              6         223.91
          69.49              2         183.18
         420.95              5         735.62
         219.88              4         857.26
         699.56              7         298.67
         316.59              3         176.39
         707.78              6         568.51
         157.83              3         386.79
        1481.18             10         468.03
         676.44              6         809.77
         326.99              5         817.79
         309.16              4         225.69
         193.65              3         934.46
         139.67              2         371.70
         251.64              4         353.57
         364.98              5         471.79
          50.23              2         527.95
         134.85              3         559.69
         694.41              6         511.15
         422.18              5         777.04
         427.21              5         326.79
         614.26              6         501.04
         508.24              6         362.35
          82.69              2         445.11
         816.50              8         650.04
        1091.53              9         316.90
          77.51              2         532.54
         921.89              8         378.81
         896.81              6         648.90
         507.32              5         323.26
         273.29              5         816.31
         202.47              3         354.66
         110.42              2         674.83
         110.55              2         185.31
         325.91              5         532.95
         218.33              4         819.87
        1025.69              9         326.94
         453.52              6         425.32
         326.85              4         560.52
         112.03              3         355.03
         461.06              6         250.29
         199.34              3         428.28
          79.09              2         404.07
         483.44              6         428.38
         683.71              5         872.14
         339.16              4         608.68
         284.58              4         576.44
         792.00              8         233.45
         114.03              2         264.18
         545.00              4         666.40
         733.78              5         885.17
         153.08              3         839.35
        1173.14              9         467.09
        1073.86              9         397.91
         182.20              4         395.33
         875.81              6         964.91
         126.02              3         119.11
         116.15              2         524.25
         237.00              4         397.62
         476.63              6         578.57
         219.21              4         847.51
         663.12              6         572.90
         246.23              4         209.62
         737.73              6         564.55
         228.23              3         415.98
         177.85              3         867.44
         114.20              1         613.97
         620.21              6         424.10
         160.20              3         387.23
         319.66              5         281.21
         319.73              4         183.67
         225.73              3         533.14
         116.02              3         474.84
         655.74              7         445.96
          36.57              1         802.05
         245.44              4         561.33
         627.78              5         345.95
         754.55              7         378.81
         202.14              3         662.14
         347.31              5         334.95
         135.75              3         283.53
        1009.02              6         407.50
         229.36              4         785.09
         290.75              4        1120.31
         495.56              4         278.99
         279.03              4         391.05
         479.84              6         413.27
        1029.15              8         367.57
         293.42              4         379.71
        1467.51              9         865.94
         626.09              7         568.34
         732.72              7         555.02
         156.04              3         361.33
         897.41              8         545.01
          87.22              2         352.95
         240.54              3         541.37
          75.52              2         187.58
         162.75              3         390.94
         569.84              7         549.09
         957.81              8         782.92
         221.38              4         802.86
         313.99              5        1227.90
         329.67              5         776.20
         645.22              5         325.42
         320.02              4         458.86
         591.44              7         329.01
         350.48              3         407.51
         630.81              7         328.58
         174.34              3         644.26
         759.14              8         454.40
         118.68              2         739.59
         365.86              5         304.69
          43.66              1         251.33
         373.01              6         554.38
         540.14              5         230.22
          54.21              1         975.68
         382.37              4         433.68
         575.31              7         541.70
         916.24              7         213.66
         242.04              3         430.77
         333.03              5         359.29
         399.21              5         280.22
         418.26              6         402.76
         951.65              5         215.95
         727.53              7         413.28
         733.35              4         475.15
          65.28              2         296.86
         218.27              3         295.67
         531.07              6         668.97
         364.32              5         451.59
         122.98              2         642.81
         256.08              4         567.78
         577.35              6         622.85
         411.63              5         676.59
         306.17              4         972.37
         749.06              9         272.73
         250.18              4         761.82
         205.68              4         479.82
         145.20              3         437.25
         100.52              3         155.29
         517.05              5         301.57
         243.62              2         268.74
         676.35              6         405.57
          37.08              2         303.62
          27.39              1         763.35
         108.95              2         518.68
         751.42              8         408.65
         114.40              3         517.69
         400.10              5         409.91
          42.58              1         474.15
         980.52             10         293.56
         218.25              4         540.73
          30.69              1         411.73
         421.72              4         702.29
         887.99              7         318.10
         200.50              3         796.92
         215.27              4         660.95
          92.17              2         296.45
         590.03              7         415.97
         499.84              5         468.68
          36.45              1         449.07
          33.01              1         311.55
         305.12              3         390.12
         100.29              3         413.90
         175.00              4         466.58
         589.65              6         550.14
         795.15              5         311.83
         582.67              3         310.67
         329.36              5         704.36
          54.68              2         289.20
         106.03              3         772.74
          80.93              1         255.38
         753.42              6         539.58
         703.98              7         119.52
         161.54              3         254.95
         796.11              6         349.32
         391.55              5         572.40
         503.06              6         194.66
         276.54              3         549.36
         405.20              5         974.79
         473.32              6         504.78
        1105.45              9         458.93
         104.61              3         559.37
         344.62              5         613.05
         278.22              4         230.70
         642.87              6         369.90
         242.98              3         407.47
         230.21              3         457.44
         522.78              6         451.18
         229.50              4         675.90
         529.49              5         565.26
         134.43              3         886.71
         419.05              5         376.17
          61.82              2         759.23
         302.41              4         292.12
         471.87              4         548.81
         298.39              4         418.85
         175.12              4         369.27
        1756.13             10         821.65
         138.12              3         782.58
         338.74              3         366.96
         311.70              4         459.69
         333.16              5         614.14
         280.74              4         196.17
         258.76              4         872.34
          45.84              2         540.46
         187.62              3         217.72
         634.46              6         391.06
         421.96              5         311.21
         108.13              1         402.18
         398.46              5         800.08
         154.92              3         658.57
         270.58              4         425.16
         466.63              6         139.88
          31.27              1         667.97
         185.51              4         531.24
         761.93              8         444.99
         183.54              2         294.80
         316.74              4         240.76
         579.38              7         310.91
        1742.37             10         889.11
         465.52              5         577.95
         316.80              4        1155.58
         420.31              5         623.06
          30.90              1         453.34
         580.89              5         519.59
         671.35              8         684.30
         943.88              7         333.76
         342.69              3         786.97
         731.07              5         449.12
         267.26              3         576.66
         137.67              2         686.50
         144.95              2         389.90
          63.61              2         411.40
         603.21              6         633.62
        1464.43             10         481.41
         806.06              7         628.60
          38.23              1         377.60
         581.82              6         662.70
         601.27              4         238.27
         377.34              5         328.23
         158.44              2         532.51
          24.83              1         418.39
         907.39              7         398.77
         662.18              6         569.80
         270.43              4         444.78
         213.81              4         457.42
         264.04              4         673.48
          50.85              1         409.66
         181.95              3         851.04
         344.46              3         548.13
         416.92              5         566.44
         760.97              8         194.93
         130.67              2         380.12
         252.49              4         393.30
         283.61              4         404.56
         172.29              3         372.86
         296.17              5         305.94
          42.09              1         502.46
         135.26              2         602.00
         296.79              4         701.81
        1072.06              8         173.48
         446.07              5         158.09
         217.18              4         850.30
         184.59              4         569.14
         468.70              5         884.89
         218.11              3         406.77
         159.71              3        1196.17
          46.00              2         646.66
         323.79              5         404.69
         132.97              3         275.40
         211.36              4         513.45
         232.87              3         835.51
         319.82              4         409.09
         260.77              5         413.07
         244.97              4         431.71
         304.79              5         489.19
         169.26              3         610.52
         122.19              2         639.75
         333.90              5         553.24
         124.55              2         391.38
        1375.40             11         337.68
          71.97              2         582.81
         691.62              8         403.55
         970.11              9         571.56
         148.72              3         315.99
        1024.89              8         237.80
         116.71              3         467.54
         375.29              4         262.50
         404.95              5         497.57
         346.66              4         404.39
         191.63              2         565.13
         245.88              4         454.82
         152.75              2         543.67
         114.70              3         243.71
          97.23              2         767.82
         808.53              7         344.53
          63.17              2         300.40
         529.20              5         793.25
         281.28              3         622.09
         411.79              4         769.26
         176.27              4         596.50
         764.61              7         908.47
         212.54              2         369.64
        1101.88              5         706.09
         487.09              4         217.61
         680.09              7         561.04
         355.44              4         301.24
         351.46              4         217.02
         261.52              4         837.97
         288.05              4         473.11
         316.29              4         177.36
         504.40              6         657.34
         299.93              4         449.71
         225.55              4         656.26
         186.16              3         223.02
         103.17              2         755.58
         104.66              2         265.64
          97.33              1         603.36
         163.05              3         244.24
         179.55              2         285.66
         123.75              2         426.56
         207.27              4         288.60
         270.67              3         629.11
         240.95              3         641.06
         494.94              5         332.75
        1438.29             11         139.39
         157.72              3         647.87
         345.40              4         469.62
         938.77              7         491.17
         257.11              3         263.53
         409.59              6         315.63
         627.39              6         424.10
         139.91              3         565.34
        1731.34              8         406.71
         853.74              8         503.06
         621.72              6         578.78
         406.90              7         483.25
         474.36              6         337.54
         128.78              2        1133.14
         163.67              3         538.88
         209.16              3         353.91
         404.89              5         630.82
         201.57              3         223.98
         483.49              3         575.47
        1478.72              7         392.41
         139.23              2         646.28
         206.97              4         587.39
        1178.16              7         311.22
         292.45              3         500.96
         128.84              2         590.42
         304.95              5        1026.16
         714.01              7         496.52
         363.14              5         291.98
         673.62              7         399.22
          39.59              1         715.64
         744.32              6         699.84
         148.44              2         287.96
         177.27              3         515.16
         657.39              7         714.44
        1350.10              8         488.85
         294.54              3         752.03
         261.01              4         705.59
          62.08              1         271.04
         188.68              3         437.52
         888.51              7         451.10
         343.52              3         263.40
         120.28              3         793.21
         412.73              6         521.12
         701.17              7         635.40
         462.12              5         473.74
         214.32              4         185.19
         191.07              4         193.28
        1188.77             10         242.13
         268.96              5         623.25
         388.76              5         702.30
          91.57              3         212.33
         318.78              5         323.84
        1314.35              9         555.81
         143.64              2         231.66
          27.41              1         290.09
         179.33              2         257.71
         423.10              5         761.66
          68.57              2         269.10
         234.99              3         670.57
         197.77              2         518.81
         406.47              6        1018.52
         173.56              3         822.81
         423.08              4         256.52
         234.81              4         374.52
         681.00              6         395.02
         322.61              4         342.37
         138.36              3         507.75
         130.45              3         814.66
          89.27              2         365.76
         704.68              7         496.24
         289.94              4         346.27
         514.24              4         763.32
         227.20              3         481.63
          96.67              2         585.67
         398.20              6         730.98
          44.92              2         256.32
         326.73              4         310.03
         244.53              3         306.39
        1024.33              8         798.73
         116.07              2         346.95
         297.16              5         750.39
         160.74              4         392.24
         441.52              7         522.25
         256.80              4         297.66
         105.32              3         397.45
         364.44              4         468.05
         733.36              7         760.99
         517.44              5         497.92
         759.44              6         298.20
         220.52              4         663.35
         846.50              9         356.94
          88.27              2         636.63
         439.10              5         350.24
         101.82              2         286.03
         272.70              3         476.31
         318.14              5         350.70
         410.98              4         346.16
         801.00              6         349.69
         915.56              8         370.93
         540.15              5         522.94
         167.38              3         726.61
         449.03              5         463.15
          44.33              1         377.86
         837.59              6         350.64
         575.43              5         554.82
         743.39              7         680.28
         359.22              5         744.94
          58.23              2         589.21
         251.73              4         243.56
         211.45              5         729.23
         439.62              6         347.09
         279.00              5         320.57
          13.16              1         561.67
        2257.43              9         588.29
          42.72              2         371.20
          81.36              1         448.16
         268.91              3         421.31
         438.49              6         294.27
         360.60              6         174.59
         640.55              7         237.12
          33.16              1         418.41
         124.10              3         440.66
         136.66              2         777.45
         327.14              5        1083.22
         265.81              3         289.78
         333.48              4         439.26
        1210.77              7         771.59
         477.01              6         523.30
         613.12              7         573.14
         235.32              4         507.18
          35.09              1         481.98
         382.13              5         803.31
          55.14              2         639.26
         190.53              3         493.81
         427.45              5         537.32
         114.59              2         505.37
         205.82              3         281.52
         146.55              2         856.91
         161.44              4         142.43
        1087.70             10         445.03
         480.97              5         828.16
         163.69              3         241.17
          13.22              1         317.95
         152.04              3         285.61
          19.88              1         587.96
         313.45              4         272.46
         717.09              7         385.16
         271.69              5         222.06
         744.19              6         336.24
         482.06              4         543.63
         528.36              4         203.80
         107.77              2         566.86
         445.59              6         453.82
         217.34              4         515.58
          95.41              2         487.71
         416.11              6         257.93
         123.71              2         389.46
         838.58              7         668.77
         237.81              5         338.69
         707.78              6         686.53
         645.15              4         422.43
         106.99              3         341.83
          38.02              2         417.57
         792.34              6         450.61
          38.27              1         323.70
         438.74              6         524.53
         760.38              5         444.83
         317.12              5         595.82
         464.14              6         564.65
         188.92              3         446.62
          17.53              1         221.71
        1311.85             11         316.05
         243.50              4         324.63
         767.71              8         894.94
         228.14              5         735.06
         163.71              3         455.88
        1056.85              6         525.18
         301.19              4         404.91
        1288.74              9         448.87
        1086.27              7         293.73
         119.73              3         189.69
         100.50              2         156.51
         233.27              4         566.64
         119.15              2         865.78
         550.56              7         556.40
         198.52              3         276.22
         850.18              8         913.59
         230.48              4         551.44
         280.67              4         265.50
         840.75              9         456.97
         456.50              5         725.82
         617.20              6         150.16
         356.05              5         635.50
         299.97              5         702.86
         335.41              4         219.63
         624.80              6         729.03
        1455.16              8         317.00
         394.44              4         516.98
         978.94              6         755.04
         120.64              3         939.15
         667.25              5         758.80
        1149.27              7         805.04
         200.06              4         710.30
         210.42              4         602.71
        1239.77              7        1018.01
          60.10              2         639.51
         301.32              5         652.74
         209.77              4         513.20
         820.39              8         659.28
         466.61              4         606.64
          68.52              2         383.86
         131.58              3         566.60
         104.92              3         372.22
         247.89              5         461.90
         344.91              4         341.27
          25.56              1         134.10
         362.75              5         332.86
         424.93              4         362.19
         222.74              4         408.29
         441.50              6         444.95
          36.01              1         493.75
         588.77              8         186.97
         341.59              4         553.41
         153.39              3         272.98
        1343.21              8         369.62
         233.19              4         434.28
         155.07              4         236.94
         417.77              3         454.18
         124.65              2         142.75
         315.00              5         477.25
         185.96              3         518.48
         245.83              4         470.99
          97.23              2         265.87
         640.40              7         579.22
         432.46              6         384.26
         240.40              3         507.10
         601.41              7         403.41
         593.30              4         188.12
         239.27              4         639.87
          66.80              2         269.40
         418.57              5        1002.34
         375.50              2         348.85
         734.19              7         788.46
         241.18              4         616.88
         592.28              7         502.07
         222.81              3         470.52
         448.65              6         688.70
         375.62              3         160.99
         462.44              5         681.40
         329.46              5         199.97
         917.56              7         626.67
         362.89              5         345.39
         220.60              4         628.06
         302.68              4         197.45
          26.87              1         276.56
         848.61              9         366.59
          54.95              1         786.16
         718.39              6         510.57
         429.90              6         502.54
         430.30              5         527.44
         116.58              2         316.57
         189.37              3         339.32
         306.27              5         675.07
         177.35              4         447.48
         493.96              5         665.65
         120.14              3         517.03
          18.66              1         963.38
          56.00              2         597.78
         446.52              5         277.01
         232.54              4         338.00
         723.30              5         597.29
         372.61              5         428.82
          97.92              3         537.97
         541.50              6         331.54
         584.57              5         397.81
         278.27              3         679.41
         804.87              6         630.25
         483.31              4         346.97
         446.89              6         535.23
         707.82              7         352.02
         372.24              5         550.37
         601.66              5         391.96
         424.13              5        1009.06
         186.09              4         936.21
        1327.66              5         611.00
        1034.04              8         673.34
         273.06              5         352.87
         221.46              3         974.80
         836.15              9         469.16
         416.79              6         393.83
          60.83              1         450.47
         211.51              2         708.28
         411.56              5         525.14
         174.76              3         209.65
         312.05              4         433.04
         204.88              4         324.22
        1177.33             10         344.18
         316.34              2         357.34
          97.72              3         290.16
         112.01              3         390.82
          37.31              1         489.73
         257.25              2         357.94
         516.18              5         760.98
         264.64              5         414.26
        1171.74              7         360.93
         364.81              4         446.93
         760.27              6         904.22
         193.87              4         398.13
         250.78              5         735.89
         109.84              2         791.17
         421.97              5         224.39
         250.12              3         404.55
         175.57              4         189.53
         392.25              5         345.46
         462.39              5         705.02
         284.41              4         381.63
         495.01              6         789.30
        1402.72              7         497.67
         856.02              9         134.45
         889.47              6         819.60
         122.15              3         520.99
         558.07              6         797.08
         187.23              2         775.92
         139.12              3         401.76
         655.22              5         945.28
         267.43              4         240.98
         270.12              5          73.06
          97.65              2         302.23
         605.26              6         531.02
         204.34              3         340.73
         680.03              5         384.33
         542.46              5         182.06
          25.71              1         790.89
         528.61              6         266.70
         310.22              4         484.44
         352.61              3         630.16
          44.80              1         737.34
         675.16              6         530.72
         362.47              5         508.62
          66.63              2         470.90
         375.52              5         403.38
         590.87              7         472.48
         305.52              3         161.25
         248.82              5         467.21
         337.57              5         707.77
         227.16              4         302.98
          74.62              2         237.21
         376.85              4         329.14
         127.73              3         163.09
         337.81              4         334.12
          64.78              1         560.05
         670.04              5         196.33
         258.55              3         260.07
         145.38              3         634.81
         294.50              3         473.15
         455.77              5         619.79
         241.49              5         417.98
         574.71              4         634.35
         720.05              7         624.77
         228.39              4         598.20
          98.03              2         270.48
         202.36              3         305.47
         320.23              4         557.23
         151.92              3         311.13
         156.35              3         258.07
         462.71              4         198.46
        1322.16              9         713.15
         265.47              3         348.35
         592.52              6         224.71
         480.16              4         882.76
        1269.28              8         765.02
         100.92              2         938.73
         759.18              9         656.88
        1121.63             10         566.77
         377.83              6         435.86
         626.58              7        1299.96
         262.94              3         361.27
         879.59              7         271.92
         167.49              2         682.20
         179.57              3         103.92
        1312.04             10         555.65
         164.37              3         396.87
         113.99              3         494.49
         194.87              3         698.76
         589.86              7         411.16
         173.79              3         522.68
         460.59              4         378.36
         459.18              5         979.30
        1361.62              9         713.87
         293.85              4         736.41
         275.03              3         340.06
         272.18              3         292.58
         576.37              7         554.96
         111.19              3         571.38
        1188.13              8         607.19
          91.82              2         660.47
         489.89              6         278.73
         168.76              4         423.43
         174.75              3         553.06
         653.42              6         745.64
         150.24              2         600.78
         435.15              5         386.10
         153.63              3         464.69
         159.14              4         625.32
         996.71              8         517.21
         140.25              3         489.00
         604.54              6         578.63
         215.10              3         597.08
          21.76              1         573.11
          24.15              1         416.88
         340.02              5         762.97
         319.75              5         475.66
          89.82              2         264.63
          40.12              2         381.51
          55.85              2         372.13
         425.72              6         645.83
         147.44              3         373.72
         806.21              8         308.20
         373.94              4         487.82
          53.47              1         453.21
         338.20              5         826.23
        1023.52              8         756.19
        1947.79             10         336.44
         372.44              4         522.22
         115.00              3         470.68
         249.40              4         608.48
         431.52              6         443.33
         164.91              3         259.92
          88.35              2         554.28
         344.47              4         217.91
         695.75              6         222.83
         783.80              6         326.06
          47.05              1         478.76
         196.03              4         550.75
         160.79              3         376.17
         362.71              4         273.45
          42.94              2         540.49
         426.33              6         274.96
         676.05              8         591.90
         422.30              5         405.38
         193.47              4         529.39
         172.57              4         576.98
         363.04              6         488.38
         237.07              3         310.40
         157.89              2         216.56
         377.27              5         551.79
         342.91              5         167.77
         337.70              4         404.16
         544.19              4         137.33
         102.30              2         640.98
         444.13              5         427.65
         102.67              3         524.53
          68.60              2         779.85
         257.39              4         449.27
         734.60              8         331.62
         772.92              6         337.15
         303.18              5         763.32
         122.34              3         708.19
         122.27              3         244.95
         293.54              4         307.47
         554.53              5         706.90
        2358.48             13         580.86
          38.28              1         432.80
         182.90              3         563.96
         135.93              3         507.05
        1092.26              8         700.25
         235.99              4         530.16
          19.67              0         219.50
         261.94              5         530.64
         152.25              3         582.86
         391.79              4         364.30
         491.97              4         994.47
         305.36              3         432.09
         927.63              7         433.09
         628.02              5         308.91
         672.26              6         410.39
         217.74              4         266.38
         250.58              3         553.70
         276.10              4         498.20
         256.44              4         465.75
         430.41              4         241.49
         496.83              5         856.44
         109.61              2         718.92
         186.69              4         709.07
         389.46              5         964.93
         474.10              5         232.94
          66.51              2         433.27
         702.21              5         905.05
          15.18              1         990.69
          45.43              1         578.70
          96.99              3         607.10
          31.19              1         567.50
          23.51              1         391.18
         445.97              5         451.51
         603.79              5         358.46
          90.79              2         433.55
          92.02              2         560.99
         541.48              5         548.76
         301.29              4         699.98
         504.27              6         376.30
        1093.10              7         495.07
         346.43              5         727.04
         692.25              5         343.04
         903.86              7         372.13
         489.50              6         219.18
         274.06              5         699.23
         153.93              3         231.26
         720.92              6         276.34
         709.37              5         722.66
